"Progress in biophysics and biophysical chemistry","Prog Biophys Biophys Chem",""
"Progress in Biophysics and Molecular biology","Prog. Biophys. Mol. Biol.",""
"Progress in Biotechnology","Prog. Biotechnol.",""
"Progress in Brain Research","Prog. Brain Res.",""
"Progress in Cardiovascular Diseases","Prog. Cardiovasc. Dis.",""
"Progress in Cardiovascular Nursing","Prog. Cardiovasc. Nurs.",""
"Progress in Cell Cycle Research","Prog. Cell Cycle Res.",""
"Progress in Chemical Toxicology","Prog. Chem. Toxicol.",""
"Progress in Clinical and Biological Research","Prog. Clin. Biol. Res.",""
"Progress in Clinical Cancer","Prog. Clin. Cancer",""
"Progress in Clinical Immunology","Prog. Clin. Immunol.",""
"Progress in Clinical Parasitology","Prog. Clin. Parasitol.",""
"Progress in Clinical Pathology","Prog. Clin. Pathol.",""
"Progress in colloid & polymer science","Prog Colloid Polym Sci",""
"Progress in Colloid and Polymer Science","Prog. Colloid Polym. Sci.",""
"Progress in Crystal Growth and Characterization","Prog. Cryst. Growth Charact.",""
"Progress in Crystal Growth and Characterization of Materials","Prog. Cryst. Growth Charact. Mater.",""
"Progress in Drug Research","Prog. Drug Res.",""
"Progress in drug research. Fortschritte der Arzneimittelforschung. Progres des recherches pharmaceutiques","Prog Drug Res",""
"Progress in Earth and Planetary Science","Prog. Earth Planet. Sci.",""
"Progress in Energy","Prog. Energy",""
"Progress in Energy and Combustion Science","Prog. Energy Combust. Sci.",""
"Progress in experimental personality & psychopathology research","Prog Exp Pers Psychopathol Res",""
"Progress in Experimental Personality and Psychopathology Research","Prog. Exp. Pers. Psychopathol. Res.",""
"Progress in Experimental Personality Research","Prog. Exp. Pers. Res.",""
"Progress in Experimental Tumor Research","Prog. Exp. Tumor Res.",""
"Progress in experimental tumor research. Fortschritte der experimentellen Tumorforschung. Progres de la recherche experimentale des tumeurs","Prog Exp Tumor Res",""
"Progress in food & nutrition science","Prog Food Nutr Sci",""
"Progress in Food and Nutrition Science","Prog. Food Nutr. Sci.",""
"Progress in Growth Factor Research","Prog. Growth Factor Res.",""
"Progress in gynecology","Prog Gynecol",""
"Progress in Hematology","Prog. Hematol.",""
"Progress in Hemostasis and Thrombosis","Prog. Hemost. Thromb.",""
"Progress in Heterocyclic Chemistry","Prog. Heterocycl. Chem.",""
"Progress in Histochemistry and Cytochemistry","Prog. Histochem. Cytochem.",""
"Progress in human geography","Prog Hum Geogr",""
"Progress in human reproduction research","Prog Hum Reprod Res",""
"Progress in Immunobiological Standardization","Prog. Immunobiol. Stand.",""
"Progress in Industrial Ecology","Prog. Ind. Ecol.",""
"Progress in Industrial Microbiology","Prog. Ind. Microbiol.",""
"Progress in Inorganic Chemistry","Prog. Inorg. Chem.",""
"Progress in Lipid Research","Prog. Lipid Res.",""
"Progress in Liver Diseases","Prog. Liver Dis.",""
"Progress in Materials Science","Prog. Mater Sci.",""
"Progress in Medical Genetics","Prog. Med. Genet.",""
"Progress in Medical Virology","Prog. Med. Virol.",""
"Progress in medical virology. Fortschritte der medizinischen Virusforschung. Progres en virologie medicale","Prog Med Virol",""
"Progress in Medicinal Chemistry","Prog. Med. Chem.",""
"Progress in medicine","Progr Med",""
"Progress in Molecular and Subcellular Biology","Prog. Mol. Subcell. Biol.",""
"Progress in Molecular Biology and Translational Science","Prog. Mol. Biol. Transl. Sci.",""
"Progress in Natural Science","Prog. Nat. Sci.",""
"Progress in Natural Science: Materials International","Prog. Nat. Sci. Mater. Int.",""
"Progress in Neuro-Psychopharmacology","Prog. Neuropsychopharmacol.",""
"Progress in neuro-psychopharmacology & biological psychiatry","Prog Neuropsychopharmacol Biol Psychiatry",""
"Progress in Neuro-Psychopharmacology and Biological Psychiatry","Prog. Neuropsychopharmacol. Biol. Psychiatry",""
"Progress in Neurobiology","Prog. Neurobiol.",""
"Progress in neurological surgery","Prog Neurol Surg",""
"Progress in Neurology and Psychiatry","Prog. Neurol. Psychiatry",""
"Progress in Nuclear Energy","Prog. Nucl. Energy",""
"Progress in Nuclear Magnetic Resonance Spectroscopy","Prog. Nucl. Magn. Reson. Spectrosc.",""
"Progress in Nuclear Medicine","Prog. Nucl. Med.",""
"Progress in Nucleic Acid Research and Molecular Biology","Prog. Nucleic Acid Res. Mol. Biol.",""
"Progress in Oceanography","Prog. Oceanogr.",""
"Progress in Organic Coatings","Prog. Org. Coat.",""
"Progress in orthodontics","Prog Orthod",""
"Progress in Paper Recycling","Prog. Pap. Recycl.",""
"Progress in Particle and Nuclear Physics","Prog. Part. Nucl. Phys.",""
"Progress in pediatric cardiology","Prog Pediatr Cardiol",""
"Progress in Pediatric Surgery","Prog. Pediatr. Surg.",""
"Progress in Photovoltaics: Research and Applications","Prog. Photovoltaics Res. Appl.",""
"Progress in Physical Geography","Prog. Phys. Geogr.",""
"Progress in Physical Therapy","Prog. Phys. Ther.",""
"Progress in planning","Prog Plann",""
"Progress in Polymer Science","Prog. Polym. Sci.",""
"Progress in psychobiology and physiological psychology","Prog Psychobiol Physiol Psychol",""
"Progress in psychotherapy","Prog Psychother",""
"Progress in Quantum Electronics","Prog. Quantum Electron.",""
"Progress in radiation therapy","Prog Radiat Ther",""
"Progress in Reaction Kinetics","Prog. React. Kinet.",""
"Progress in Reaction Kinetics and Mechanism","Prog. React. Kinet. Mech.",""
"Progress in Retinal and Eye Research","Prog. Retin. Eye Res.",""
"Progress in Rubber, Plastics and Recycling Technology","Prog. Rubber Plast. Recycl. Technol.",""
"Progress in Solid State Chemistry","Prog. Solid State Chem.",""
"Progress in stereochemistry","Prog Stereochem",""
"Progress in Structural Engineering and Materials","Prog. Struct. Mater. Eng.",""
"Progress in Surface Science","Prog. Surf. Sci.",""
"Progress in Surgery","Prog. Surg.",""
"Progress in the Chemistry of Fats and Other Lipids","Prog. Chem. Fats Other Lipids",""
"Progress in the Chemistry of Organic Natural Products","Prog. Chem. Org. Nat. Prod.",""
"Progress in transplantation (Aliso Viejo, Calif.)","Prog Transplant",""
"Progress in Veterinary Microbiology and Immunology","Prog. Vet. Microbiol. Immunol.",""
"Progress of Theoretical Physics","Prog. Theor. Phys.",""
"Progress of Theoretical Physics Supplements","Prog. Theor. Phys. Suppl.",""
"Progress reports on health & development in Southern Africa","Prog Rep Health Dev South Afr",""
"Progressive Architecture","Prog. Archit.",""
"Progressive Nurse","Progress. Nurse",""
"Progresso Medico","Progr. Med. (Napoli)",""
"Progresso Odontoiatrico","Prog. Odontoiatr.",""
"Progressos da medicina","Prog Med",""
"Progressus Rei Botanicae","Progress. Rei Bot.",""
"Project Inform perspective","Proj Inf Perspect",""
"Projet","Projet",""
"Prologue (Washington, D.C.)","Prologue J Natl Arch",""
"Prometeo (Milan, Italy : 1983)","Prometeo (Milan)",""
"Promoting Health","Promot. Health",""
"Promotion & education","Promot Educ",""
"Promotion Dentaire","Promot. Dent.",""
"Promotion et Education","Promot. Educ.",""
"Propellants, Explosives, Pyrotechnics","Propellants Explos. Pyrotech.",""
"Prophylaxie Sanitaire et Morale","Prophyl. Sanit. Morale",""
"Prose studies","Prose Stud",""
"Prospects","Prospects",""
"Prostaglandins","Prostaglandins",""
"Prostaglandins & other lipid mediators","Prostaglandins Other Lipid Mediat",""
"Prostaglandins and Medicine","Prostaglandins Med.",""
"Prostaglandins and Other Lipid Mediators","Prostaglandins Other Lipid Mediators",""
"Prostaglandins Leukotrienes and Essential Fatty Acids","Prostaglandins Leukot. Essent. Fatty Acids",""
"Prostaglandins, Leukotrienes and Essential Fatty Acids","Prostaglandins, Leukotrienes Essent. Fatty Acids",""
"Prostaglandins, Leukotrienes and Medicine","Prostaglandins. Leukot. Med.",""
"Prostaglandins, leukotrienes, and essential fatty acids","Prostaglandins Leukot Essent Fatty Acids",""
"Prostaglandins, leukotrienes, and medicine","Prostaglandins Leukot Med",""
"Prostate","Prostate",""
"Prostate cancer and prostatic diseases","Prostate Cancer Prostatic Dis",""
"Prostate. Supplement","Prostate. Suppl.",""
"Prosthetics and Orthotics International","Prosthet. Orthot. Int.",""
"Protecting human subjects","Prot Hum Subj",""
"Protection de la nature","Prot. nat.",""
"Protection of Metals","Prot. Met.",""
"Protection of Metals and Physial Chemistry of Surfaces","Prot. Met. Phys. Chem. Surf.",""
"Protection of Metals and Physical Chemistry of Surfaces","Prot. Met. Phys. Chem. Surf.",""
"Protein & Peptide Letters","Protein Pept. Lett.",""
"Protein and peptide letters","Protein Pept Lett",""
"Protein Engineering","Protein Eng.",""
"Protein Engineering, Design & Selection","Protein Eng., Des. Sel.",""
"Protein engineering, design & selection : PEDS","Protein Eng Des Sel",""
"Protein Engineering, Design and Selection","Protein Eng. Des. Sel.",""
"Protein Expression and Purification","Protein Expression Purif.",""
"Protein Journal","Protein J.",""
"Protein Profile","Protein Profile",""
"Protein Reviews on the Web","Protein Rev. Web",""
"Protein Science","Protein Sci.",""
"Protein science : a publication of the Protein Society","Protein Sci",""
"Protein sequences & data analysis","Protein Seq Data Anal",""
"Protein Sequences and Data Analysis","Protein Seq. Data Anal.",""
"Proteins","Proteins",""
"Proteins: Structure, Function, and Bioinformatics","Proteins: Struct., Funct., Bioinf.",""
"Proteins: Structure, Function, and Genetics","Proteins: Struct., Funct., Genet.",""
"Proteome science","Proteome Sci",""
"Proteomics","Proteomics",""
"Proteomics - Clinical Applications","Proteomics Clin. Appl.",""
"Proteomics: Clinical Applications","Proteomics: Clin. Appl.",""
"Protesista Dental","Protes. Dent.",""
"Protetyka Stomatologiczna","Protet. Stomatol.",""
"Proteus (Shippensburg, Pa.)","Proteus",""
"Protist","Protist",""
"Protoplasma","Protoplasma",""
"Provence historique; revue trimestrielle","Provence Hist",""
"Provider","Provider",""
"Provider (Washington, D.C.)","Provider",""
"Przeglad Dermatologiczny","Przegl. Dermatol.",""
"Przeglad Epidemiologiczny","Przegl. Epidemiol.",""
"Przeglad geograficzny. Polskii geograficheskii obzor. Polish geographical review. Revue polonaise de geographie","Prz Geogr",""
"Przeglad historyczny","Przegl Hist",""
"Przeglad Lekarski","Przegl. Lek.",""
"Przeglad orientalistyczny","Prz Orient",""
"Przeglad polonijny","Przegl Pol",""
"Przeglad zachodni","Prz Zach",""
"Przemysl Chemiczny","Przem. Chem.",""
"Przeszlosc demograficzna Polski","Przeszlosc Demograf Pol",""
"PS","PS (Wash DC)",""
"PSD communication newsletter","PSD Commun Newsl",""
"Psicothema","Psicothema",""
"Psihoterapija","Psihoterapija",""
"Psikhologicheskii zhurnal","Psikholog Zh",""
"Psyche","Psyche (Stuttg.)",""
"Psyche; revue internationale des sciences de l'homme et de psychanalyse","Psyche Rev Int Sci Homme Psychanal",""
"Psychiatria Clinica","Psychiatr. Clin. (Basel)",""
"Psychiatria Danubina","Psychiatr Danub",""
"Psychiatria et Neurologia","Psychiatr. Neurol. (Basel)",""
"Psychiatria Hungarica : A Magyar Pszichiatriai Tarsasag tudomanyos folyoirata","Psychiatr Hung",""
"Psychiatria Polska","Psychiatr. Pol.",""
"Psychiatria, Neurologia, Neurochirurgia","Psychiatr. Neurol. Neurochir.",""
"Psychiatric annals","Psychiatr Ann",""
"Psychiatric bulletin (London, England)","Psychiatr Bull R Coll Psychiatr",""
"Psychiatric Clinics of North America","Psychiatr. Clin. North Am.",""
"Psychiatric Communications","Psychiatr. Commun.",""
"Psychiatric Developments","Psychiatr. Dev.",""
"Psychiatric forum","Psychiatr Forum",""
"Psychiatric Genetics","Psychiatr. Genet.",""
"Psychiatric Hospital","Psychiatr. Hosp.",""
"Psychiatric Journal of the University of Ottawa","Psychiatr. J. Univ. Ott.",""
"Psychiatric journal of the University of Ottawa : Revue de psychiatrie de l'Universite d'Ottawa","Psychiatr J Univ Ott",""
"Psychiatric Medicine","Psychiatr. Med.",""
"Psychiatric medicine update: Massachusetts General Hospital reviews for physicians","Psychiatr Med Update Mass Gen Hosp Rev Physicians",""
"Psychiatric News","Psychiatr. News",""
"Psychiatric opinion","Psychiatr Opin",""
"Psychiatric Quarterly","Psychiatr. Q.",""
"Psychiatric Quarterly. Supplement","Psychiatr. Q. Suppl.",""
"Psychiatric rehabilitation journal","Psychiatr Rehabil J",""
"Psychiatric Research Reports","Psychiatr. Res. Rep. Am. Psychiatr. Assoc.",""
"Psychiatric Services","Psychiatr. Serv.",""
"Psychiatric services (Washington, D.C.)","Psychiatr Serv",""
"Psychiatrie de l'Enfant","Psychiatr. Enfant",""
"Psychiatrie, Neurologie und Medizinische Psychologie","Psychiatr. Neurol. Med. Psychol. (Leipz.)",""
"Psychiatrie, Neurologie und Medizinische Psychologie. Beihefte","Psychiatr. Neurol. Med. Psychol. Beih.",""
"Psychiatrie, Neurologie, und medizinische Psychologie","Psychiatr Neurol Med Psychol (Leipz)",""
"Psychiatrische Praxis","Psychiatr. Prax.",""
"Psychiatry","Psychiatry",""
"Psychiatry and Clinical Neurosciences","Psychiatry Clin. Neurosci.",""
"Psychiatry Digest","Psychiatry Dig.",""
"Psychiatry in Medicine","Psychiatry Med.",""
"Psychiatry Research","Psychiatry Res.",""
"Psycho-Oncology","Psychooncology.",""
"Psychoanalysis and the psychoanalytic review","Psychoanal Psychoanal Rev",""
"Psychoanalysis and the social sciences","Psychoanal Soc Sci",""
"Psychoanalytic Quarterly","Psychoanal. Q.",""
"Psychoanalytic Review","Psychoanal. Rev.",""
"Psychoanalytic Study of the Child","Psychoanal. Study Child",""
"Psychobiology (Austin, Tex.)","Psychobiology (Austin, Tex)",""
"Psychodynamic counselling","Psychodyn Couns",""
"Psychologica Belgica","Psychol Belg",""
"Psychological abstracts","Psychol Abstr",""
"Psychological assessment","Psychol Assess",""
"Psychological Bulletin","Psychol. Bull.",""
"Psychological inquiry","Psychol Inq",""
"Psychological Issues","Psychol. Issues",""
"Psychological Medicine","Psychol. Med.",""
"Psychological Medicine. Monograph Supplement","Psychol. Med. Monogr. Suppl.",""
"Psychological Methods","Psychol. Methods",""
"Psychological Monographs","Psychol. Monogr.",""
"Psychological Reports","Psychol. Rep.",""
"Psychological Research","Psychol. Res.",""
"Psychological Review","Psychol. Rev.",""
"Psychological science : a journal of the American Psychological Society / APS","Psychol Sci",""
"Psychological services","Psychol Serv",""
"Psychological studies","Psychol Stud (Mysore)",""
"Psychological studies in population/family planning","Psychol Stud Popul Fam Plan",""
"Psychologie & neuropsychiatrie du vieillissement","Psychol Neuropsychiatr Vieil",""
"Psychologie et Neuropsychiatrie du Vieillissement","Psychol. Neuropsychiatr. Vieil.",""
"Psychologie medicale","Psychol Med (Paris)",""
"Psychologische Forschung","Psychol. Forsch.",""
"Psychologische Praxis","Psychol. Prax.",""
"Psychologische Praxis; Schriftenreihe fur Erziehung und Jugendpflege","Psychol Prax",""
"Psychologische Rundschau; Ueberblick uber die Fortschritte der Psychologie in Deutschland, Oesterreich, und der Schweiz","Psychol Rundsch",""
"Psychology & health","Psychol Health",""
"Psychology (Savannah, Ga.)","Psychology",""
"Psychology and Aging","Psychol. Aging",""
"Psychology and developing societies","Psychol Dev Soc J",""
"Psychology and Psychotherapy","Psychol. Psychother.",""
"Psychology in the schools","Psychol Sch",""
"Psychology of addictive behaviors : journal of the Society of Psychologists in Addictive Behaviors","Psychol Addict Behav",""
"Psychology of women quarterly","Psychol Women Q",""
"Psychology today","Psychol Today",""
"Psychology, health & medicine","Psychol Health Med",""
"Psychology, public policy, and law : an official law review of the University of Arizona College of Law and the University of Miami School of Law","Psychol Public Policy Law",""
"Psychometrika","Psychometrika",""
"Psychoneuroendocrinology","Psychoneuroendocrinology",""
"Psychonomic bulletin & review","Psychon Bull Rev",""
"Psychonomic science","Psychon Sci",""
"Psychopathology","Psychopathology",""
"Psychopharmacologia","Psychopharmacologia",""
"Psychopharmacologie","Psychopharmacologie",""
"Psychopharmacology","Psychopharmacology (Berl.)",""
"Psychopharmacology (Berlin, Germany)","Psychopharmacology (Berlin, Ger.)",""
"Psychopharmacology (Heidelberg, Germany)","Psychopharmacology (Heidelberg, Ger.)",""
"Psychopharmacology Bulletin","Psychopharmacol. Bull.",""
"Psychopharmacology Communications","Psychopharmacol. Commun.",""
"Psychopharmacology Series","Psychopharmacol. Ser.",""
"Psychopharmacology Service Center bulletin","Psychopharmacol Serv Cent Bull",""
"Psychopharmacology. Supplementum","Psychopharmacology. Suppl.",""
"Psychophysiology","Psychophysiology",""
"Psychosomatic Medicine","Psychosom. Med.",""
"Psychosomatics","Psychosomatics",""
"Psychotherapie und Medizinische Psychologie","Psychother. Med. Psychol. (Stuttg.)",""
"Psychotherapie, Medizinische Psychologie","Psychother. Med. Psychol. (Stuttg.)",""
"Psychotherapie, Psychosomatik, Medizinische Psychologie","Psychother. Psychosom. Med. Psychol.",""
"Psychotherapy (Chicago, Ill.)","Psychotherapy",""
"Psychotherapy and Psychosomatics","Psychother. Psychosom.",""
"Psychotherapy research : journal of the Society for Psychotherapy Research","Psychother Res",""
"Pszichologiai tanulmanyok","Pszichol Tanulman",""
"Pteridines","Pteridines",""
"Pubblicazioni del Centro di sperimentazione agricola e forestale","Pubbl. Cent. sper. agric. for.",""
"Pubblicazioni della Stazione Zoologica di Napoli. Section II: History and Philosophy of the Life Sciences","Pubbl. Stn. Zool. Napoli II",""
"Public administration","Public Adm",""
"Public administration and development : a journal of the Royal Institute of Public Administration","Public Adm Dev",""
"Public Administration Review","Public Adm. Rev.",""
"Public affairs quarterly","Public Aff Q",""
"Public Affairs Report","Public Aff. Rep.",""
"Public affairs report : bulletin of the Bureau of Public Administration","Public Aff Rep",""
"Public choice","Public Choice",""
"Public citizen (Washington, D.C.)","Public Citiz",""
"Public finance quarterly","Public Finan Q",""
"Public Health","Public Health",""
"Public Health Monograph","Public Health Monogr.",""
"Public Health Nursing","Public Health Nurs.",""
"Public health nursing (Boston, Mass.)","Public Health Nurs",""
"Public Health Nutrition","Public Health Nutr.",""
"Public Health Papers","Public Health Pap.",""
"Public Health Reports","Public Health Rep.",""
"Public health reports (Washington, D.C. : 1974)","Public Health Rep",""
"Public Health Reviews","Public Health Rev.",""
"Public health technical monograph. United States. Public Health Service","Public health tech monogr US",""
"Public Interest","Public Interest",""
"Public law","Public Law",""
"Public law forum","Public Law Forum",""
"Public Opinion Quarterly","Public Opin. Q.",""
"Public personnel management","Public Pers Manage",""
"Public Policy","Public Policy",""
"Public Relations Journal","Public Relat. J.",""
"Public Sector Contracting Report","Public Sect. Contract. Rep.",""
"Public sector contracting report : the monthly guide to Medicare and Medicaid managed care","Public Sect Contract Rep",""
"Public Sector, Health Care Risk Management","Public Sector. Health Care Risk Manage.",""
"Public understanding of science (Bristol, England)","Public Underst Sci",""
"Public Welfare","Public Welf.",""
"Publicaciones del Instituto Antituberculoso ""Francisco Moragas"" de la Caja de Pensiones para la Vejez y de Ahorros","Publ Inst Antitubers Francisco Moragas",""
"Publicaciones del Museo de la Farmacia","Publ Mus Farm",""
"Publicaciones. Buenos Aires. Centro de Investigaciones Tisiologicas","Publ B Aires Cent Investig",""
"Publication - American Institute of the History of Pharmacy","Publ Am Inst Hist Pharm",""
"Publication - Group for the Advancement of Psychiatry","Publ Group Adv Psychiatry",""
"Publication of the Society for Literature and Science: PSLS","Publ Soc Lit Sci",""
"Publication, Group for the Advancement of Psychiatry","Publ. Group Adv. Psychiatry",""
"Publication. Cayenne, French Guiana. Institut Pasteur de la Guyane francaise et de l'Inini","Publ Inst Pasteur Guyane Fr Inini",""
"Publications de la Societe historique et archeologique dans le Limbourg. Limburgs Geschied- en Oudheidkundig Genootschap","Publ Soc Hist Archeol Limbg",""
"Publications de la Societe savante d'Alsace et des regions de l'Est. Collection ""Recherches et documents.""","Publ Soc Savante Alsace Reg Est",""
"Publications in child development. University of California, Berkeley","Publ Child Dev Univ Calif",""
"Publications in psychology. University of California (1868-1952)","Publ Psychol",""
"Publications in public health. University of California (1868-1952)","Publ Public Health Univ Calif",""
"Publications of the Astronomical Society of the Pacific","Publ. Astron. Soc. Pac.",""
"Publications of the Australasian Institute of Mining and Metallurgy","Publ. Australas. Inst. Min. Metall.",""
"Publius","Publius",""
"Puerto Rico Health Sciences Journal","P. R. Health Sci. J.",""
"Puerto Rico y Su Enfermera","P. R. Enferm.",""
"Pula","Pula",""
"Pulaski County historical review","Pulaski Cty Hist Rev",""
"Pulmonary Pharmacology","Pulm. Pharmacol.",""
"Pulmonary Pharmacology & Therapeutics","Pulm. Pharmacol. Ther.",""
"Pulmonary Pharmacology and Therapeutics","Pulm. Pharmacol. Ther.",""
"Pulse of the Montana State Nurses Association","Pulse",""
"Purchasing Administration","Purch. Adm.",""
"Purdon's Pennsylvania statutes, annotated. Pennsylvania","Purdons Pa Statut Annot Pa",""
"Pure and Applied Chemistry","Pure Appl. Chem.",""
"Pure and applied chemistry. Chimie pure et appliquee","Pure Appl Chem",""
"Pure and Applied Geophysics","Pure Appl. Geophys.",""
"Pure and Applied Mathematical Quarterly","Pure Appl. Math. Q.",""
"Pure and Applied Mathematics","Pure Appl. Math.",""
"Pure and Applied Optics","Pure Appl. Opt.",""
"Pure and Applied Physics","Pure Appl. Phys.",""
"Purinergic Signalling","Purinergic Signalling",""
"Pyrethrum Post","Pyrethrum Post",""
"Q.A. brief","QA Brief",""
"QA Review","QA Rev.",""
"QA review : quality assurance news and views","QA Rev",""
"QJM","QJM",""
"QJM : monthly journal of the Association of Physicians","QJM",""
"QRB. Quality review bulletin","QRB Qual Rev Bull",""
"QRB; Quality Review Bulletin","QRB Qual. Rev. Bull.",""
"QRC Advisor","QRC Advis.",""
"QSAR & Combinatorial Science","QSAR Comb. Sci.",""
"Quaderni del Raggruppamento tosco-umbro-emiliano di storia della medicina","Quad Raggruppamento Toscoumbroemiliano Stor Med",""
"Quaderni dell'Ingegnere Chimico Italiano","Quad. Ing. Chim. Ital.",""
"Quaderni della nutrizione","Quad Nutr",""
"Quaderni di antibiotica","Quad Antibiot",""
"Quaderni Di Azione Sociale","Quad Azione Soc",""
"Quaderni di Clinica Ostetrica e Ginecologica","Quad. Clin. Ostet. Ginecol.",""
"Quaderni di Criminologia Clinica","Quad. Criminol. Clin.",""
"Quaderni di merceologia","Quad Merceol",""
"Quaderni di Radiologia","Quad. Radiol.",""
"Quaderni di storia della medicina e della scienza / Cattedra di storia della medicina della Facolta di medicina e chirurgia dell'Universita degli studi di Roma ""La Sapienza""","Quad Stor Med Sci",""
"Quaderni internazionali di storia della medicina e della sanita","Quad Int Stor Med Sanita",""
"Quaderni per la storia dell'Universita di Padova","Quad Stor Univ Padova",""
"Quaderni Sclavo di Diagnostica Clinica e di Laboratorio","Quad. Sclavo Diagn.",""
"Quaderni storici","Quad Stor",""
"Quaerendo","Quaerendo",""
"Quaker history","Quaker Hist",""
"Qualitative Health Research","Qual. Health Res.",""
"Qualitative sociology","Qual Sociol",""
"Quality & quantity","Qual Quant",""
"Quality & safety in health care","Qual Saf Health Care",""
"Quality and Reliability Engineering International","Qual. Reliab. Eng. Int.",""
"Quality Assurance","Qual. Assur.",""
"Quality Assurance & Safety of Crops and Food","Qual. Assur. Saf. Crops Food",""
"Quality assurance (San Diego, Calif.)","Qual Assur",""
"Quality Assurance and Utilization Review","Qual. Assur. Util. Rev.",""
"Quality assurance and utilization review : official journal of the American College of Utilization Review Physicians","Qual Assur Util Rev",""
"Quality Assurance in Health Care","Qual. Assur. Health Care",""
"Quality assurance in health care : the official journal of the International Society for Quality Assurance in Health Care / ISQA","Qual Assur Health Care",""
"Quality Connection","Qual. Connect.",""
"Quality connection (Brookline, Mass.)","Qual Connect",""
"Quality Engineering","Qual. Eng.",""
"Quality in Health Care","Qual. Health Care",""
"Quality in health care : QHC","Qual Health Care",""
"Quality Letter for Healthcare Leaders","Qual. Lett. Healthc. Lead.",""
"Quality Management in Health Care","Qual. Manag. Health Care",""
"Quality of life and cardiovascular care","Qual Life Cardiovasc Care",""
"Quality of Life Research","Qual. Life Res.",""
"Quality of life research : an international journal of quality of life aspects of treatment, care and rehabilitation","Qual Life Res",""
"Quantitative Microbiology","Quant. Microbiol.",""
"Quantitative Structure-Activity Relationships","Quant. Struct.-Act. Relat.",""
"Quantum and Semiclassical Optics","Quantum Semiclassical Opt.",""
"Quantum Electronics","Quantum Electron.",""
"Quantum Information and Computation","Quantum Inf. Comput.",""
"Quantum Information Processing","Quantum Inf. Process.",""
"Quantum Optics","Quantum Opt.",""
"Quantum Science and Technology","Quantum Sci. Technol.",""
"Quarterly (Plant Growth Regulator Society of America)","PGRSA Q",""
"Quarterly - Northeastern Nevada Historical Society. Northeastern Nevada Historical Society","Northeast Nev Hist Soc Q",""
"Quarterly bulletin of Sea View Hospital. New York. Sea View Hospital, Staten Island. Clinical Society","Q Bull Sea View Hosp",""
"Quarterly Bulletin of the International Association of Agricultural Information Specialists","Q. Bull. Int. Assoc. Agric. Inf. Spec.",""
"Quarterly bulletin. Northwestern University (Evanston, Ill.). Medical School","Q Bull Northwest Univ Med Sch",""
"Quarterly demographic bulletin","Q Demogr Bull",""
"Quarterly Dental Review","Q. Dent. Rev.",""
"Quarterly Journal of Engineering Geology","Q. J. Eng. Geol.",""
"Quarterly Journal of Engineering Geology and Hydrogeology","Q. J. Eng. Geol. Hydrogeol.",""
"Quarterly Journal of Experimental Physiology","Q. J. Exp. Physiol.",""
"Quarterly journal of experimental physiology (Cambridge, England)","Q J Exp Physiol",""
"Quarterly Journal of Experimental Physiology and Cognate Medical Sciences","Q. J. Exp. Physiol. Cogn. Med. Sci.",""
"Quarterly Journal of Experimental Psychology","Q. J. Exp. Psychol.",""
"Quarterly journal of experimental psychology (2006)","Q J Exp Psychol (Colchester)",""
"Quarterly Journal of Experimental Psychology. A, Human Experimental Psychology","Q. J. Exp. Psychol. A",""
"Quarterly Journal of Experimental Psychology. B, Comparative and Physiological Psychology","Q. J. Exp. Psychol. B",""
"Quarterly Journal of International Agriculture","Q. J. Int. Agric.",""
"Quarterly Journal of Mechanics and Applied Mathematics","Q. J. Mech. Appl. Math.",""
"Quarterly Journal of Medicine","Q. J. Med.",""
"Quarterly Journal of Microscopical Science","Q. J. Microsc. Sci.",""
"Quarterly Journal of Nuclear Medicine","Q. J. Nucl. Med.",""
"Quarterly Journal of Nuclear Medicine and Molecular Imaging","Q. J. Nucl. Med. Mol. Imaging",""
"Quarterly Journal of Science, Literature, and the Arts","Q. J. Sci. Lit. Arts",""
"Quarterly Journal of Studies on Alcohol","Q. J. Stud. Alcohol",""
"Quarterly Journal of the Chemical Society","Q. J. Chem. Soc.",""
"Quarterly Journal of the Geological Society of London","Q. J. Geol. Soc. London",""
"Quarterly Journal of the Royal Astronomical Society","Q. J. R. Astron. Soc.",""
"Quarterly Journal of the Royal Meteorological Society","Q. J. R. Meteorolog. Soc.",""
"Quarterly journal. Library of Congress","Q J Libr Cong",""
"Quarterly Medical Review","Q. Med. Rev.",""
"Quarterly of Applied Mathematics","Q. Appl. Math.",""
"Quarterly of Magnetic Resonance in Biology and Medicine","Q. Magn. Reson. Biol. Med.",""
"Quarterly of the National Dental Association","Q. Natl. Dent. Assoc.",""
"Quarterly population bulletin. New Zealand. Dept. of Statistics","Q Popul Bull",""
"Quarterly progress report. United States. Air Force. Radiation Laboratory, University of Chicago","Q Prog Rep United States Air Force Radiat Lab Univ Chic",""
"Quarterly Review","Q. Rev. DC. Nurses. Assoc.",""
"Quarterly review (London, England)","Q Rev",""
"Quarterly review of allergy and applied immunology","Q Rev Allergy Appl Immunol",""
"Quarterly Review of Biology","Q. Rev. Biol.",""
"Quarterly Review of Economics and Business","Q. Rev. Econ. Bus.",""
"Quarterly Review of Economics and Finance","Q. Rev. Econ. Finance",""
"Quarterly review of medicine","Q Rev Med",""
"Quarterly review of pediatrics","Q Rev Pediatr",""
"Quarterly review of surgery","Q Rev Surg",""
"Quarterly review of surgery, obstetrics and gynecology","Q Rev Surg Obstet Gynecol",""
